id,ts_in,ts_out,side,entry,sl,tp,exit_price,exit_reason,lots,pnl_usd,r_realized,bars_held,session,year
4879,2024-05-14 08:15:00,2024-05-14 08:30:00,-1,2343.155043333741,2344.8382337361836,2339.7886625288565,2345.1406937126344,sl,0.01,-2.0556503788932967,-1.179694451686444,1,london,2024
4880,2024-05-14 11:45:00,2024-05-14 15:30:00,1,2343.9676490435254,2341.4181329995413,2349.066681131493,2341.143664257516,sl,0.01,-2.8939847860095322,-1.1076552323226445,15,london,2024
4881,2024-05-14 17:30:00,2024-05-14 18:45:00,1,2354.118252375613,2349.057807477498,2364.2391421718426,2348.8040385079266,sl,0.01,-5.384213867686249,-1.050147561070361,5,ny,2024
4882,2024-05-15 07:45:00,2024-05-15 08:45:00,-1,2356.6863330330602,2358.3004170876125,2353.4581649239553,2358.5796114384075,sl,0.01,-1.963278405347246,-1.1729738609384115,4,london,2024
4883,2024-05-15 10:45:00,2024-05-15 11:15:00,1,2362.765263980304,2360.6627984594297,2366.970195022053,2366.6670944788616,tp,0.01,3.8318304985575016,1.8558356652311734,2,london,2024
4884,2024-05-15 13:45:00,2024-05-15 15:15:00,-1,2365.534991864269,2368.005455492911,2360.5940646069857,2360.9092606512854,tp,0.01,4.555731212983737,1.8724142138156445,6,ny,2024
4885,2024-05-15 20:00:00,2024-05-16 01:00:00,1,2387.87934422181,2382.350504671042,2398.9370233233453,2387.831494052033,timeout,0.01,-0.11785016977666601,-0.008654649739296779,16,ny,2024
4886,2024-05-16 05:45:00,2024-05-16 06:30:00,-1,2387.3126072924147,2390.728396257288,2380.481029362668,2391.0528339874086,sl,0.01,-3.8102266949939074,-1.0949817841374698,3,asia,2024
4887,2024-05-16 15:30:00,2024-05-16 16:15:00,-1,2381.937836244016,2385.3598589440394,2375.093790843969,2375.3982511783597,tp,0.01,6.469585065656411,1.9110291306986231,3,ny,2024
4888,2024-05-16 18:15:00,2024-05-16 22:15:00,1,2380.747767477987,2376.0882960095887,2390.0667104147838,2378.9792355106956,timeout,0.01,-1.8385319672914375,-0.3795563465268634,16,ny,2024
4889,2024-05-17 05:45:00,2024-05-17 06:15:00,-1,2374.9481788732155,2377.1968394371856,2370.4508577452752,2377.5125883672154,sl,0.01,-2.6344094939998466,-1.140416448391055,2,asia,2024
4890,2024-05-17 08:30:00,2024-05-17 09:15:00,1,2381.3993333867897,2379.548788139651,2385.1004238810665,2384.7689711955345,tp,0.01,3.2996378087447558,1.8208891752066325,3,london,2024
4891,2024-05-17 12:15:00,2024-05-17 12:45:00,-1,2381.9318963122223,2384.5768350064263,2376.6420189238147,2384.8785121723695,sl,0.01,-3.016615860147176,-1.1140582829402532,2,london,2024
4892,2024-05-17 14:45:00,2024-05-17 15:30:00,1,2390.1660831297136,2387.6163843968775,2395.2654805953853,2387.3440144394945,sl,0.01,-2.8920686902191117,-1.1068243686500454,3,ny,2024
4893,2024-05-17 17:30:00,2024-05-17 18:15:00,1,2409.3216927865597,2404.087233880206,2419.790610599267,2403.7733893777668,sl,0.01,-5.61830340879289,-1.059957391595581,3,ny,2024
4894,2024-05-17 20:15:00,2024-05-20 01:00:00,1,2413.0114449511475,2408.1384177294003,2422.757499394642,2422.4699430536166,tp,0.01,9.388498102469093,1.9409902042529192,15,ny,2024
4895,2024-05-20 04:00:00,2024-05-20 04:15:00,1,2434.691633881014,2429.4590819262153,2445.156737790611,2429.118787635772,sl,0.01,-5.6428462452416355,-1.065034096819824,1,asia,2024
4896,2024-05-20 12:30:00,2024-05-20 13:30:00,1,2442.623679888193,2437.8280890338046,2452.214861596969,2437.566005571206,sl,0.01,-5.127674316986777,-1.054650922181742,4,london,2024
4897,2024-05-20 15:30:00,2024-05-20 16:00:00,-1,2409.836484468847,2416.714689355972,2396.080074694598,2416.969184703213,sl,0.01,-7.202700234365984,-1.0370002568137366,2,ny,2024
4898,2024-05-20 18:00:00,2024-05-20 21:15:00,1,2425.0091586234967,2418.9269920272372,2437.1734918160155,2436.8626709648847,tp,0.01,11.783512341388068,1.9488963601684448,13,ny,2024
4899,2024-05-21 04:45:00,2024-05-21 06:15:00,-1,2420.2682350125488,2424.7007128311975,2411.4032793752513,2411.681953767727,tp,0.01,8.516281244821748,1.9371289820553,6,asia,2024
4900,2024-05-21 08:15:00,2024-05-21 09:45:00,1,2416.4358166891325,2412.586994101516,2424.133461864365,2412.296628224486,sl,0.01,-4.209188464646395,-1.0754427803360929,6,london,2024
4901,2024-05-21 18:30:00,2024-05-21 22:30:00,-1,2423.4051423262167,2428.0715144892138,2414.0723980002226,2423.8407541776623,timeout,0.01,-0.5056118514456285,-0.09335128794481964,16,ny,2024
4902,2024-05-22 05:30:00,2024-05-22 05:45:00,-1,2421.591157573448,2424.1224711905484,2416.5285303392475,2416.851664094212,tp,0.01,4.669493479235989,1.8723454285625967,1,asia,2024
4903,2024-05-22 08:45:00,2024-05-22 09:15:00,1,2417.4024343398646,2414.359723745223,2423.4878555291475,2414.0228737290267,sl,0.01,-3.4495606108378705,-1.110707215069896,2,london,2024
4904,2024-05-22 11:15:00,2024-05-22 11:30:00,-1,2410.460971183267,2413.8234965107067,2403.735920528387,2414.0791615326366,sl,0.01,-3.688190349369797,-1.0760336345554082,1,london,2024
4905,2024-05-22 14:45:00,2024-05-22 15:00:00,-1,2408.29592332913,2411.825705128483,2401.236359730424,2412.1524807778205,sl,0.01,-3.9265574486906374,-1.0925767279431413,1,ny,2024
4906,2024-05-22 17:00:00,2024-05-22 21:00:00,-1,2393.328910607328,2399.483565037197,2381.01960174759,2386.3881558773905,timeout,0.01,6.8707547299374525,1.1277245228023662,16,ny,2024
4907,2024-05-23 05:30:00,2024-05-23 07:00:00,-1,2369.07703961727,2373.0703752961103,2361.09036825959,2373.3259233841222,sl,0.01,-4.318883766852032,-1.06399364054617,6,asia,2024
4908,2024-05-23 09:00:00,2024-05-23 09:15:00,-1,2361.013306495949,2365.5067220133114,2352.0264754612244,2365.7741701143727,sl,0.01,-4.830863618423628,-1.0595200021070574,1,london,2024
4909,2024-05-23 11:30:00,2024-05-23 14:30:00,1,2361.512667199965,2357.6049689653532,2369.328063669189,2369.0775313709846,tp,0.01,7.4948641710195085,1.9358875012442924,12,london,2024
4910,2024-05-23 16:45:00,2024-05-23 17:30:00,-1,2358.3400445625,2364.2052505863467,2346.6096325148073,2346.948057851355,tp,0.01,11.321986711145364,1.942299497209209,3,ny,2024
4911,2024-05-23 19:30:00,2024-05-23 23:30:00,-1,2341.018023792078,2346.4553340452517,2330.1434032857314,2330.4846078655564,tp,0.01,10.463415926521684,1.9372475426381464,16,ny,2024
4912,2024-05-24 07:00:00,2024-05-24 09:00:00,1,2333.663378231933,2330.833887963657,2339.3223587684856,2339.0274841450982,tp,0.01,5.294105913165076,1.8957852491337257,8,london,2024
4913,2024-05-24 13:15:00,2024-05-24 13:30:00,1,2344.228586097611,2341.2349770896967,2350.2158041134385,2340.9803352821173,sl,0.01,-3.31825081549352,-1.085061812316258,1,ny,2024
4914,2024-05-24 16:00:00,2024-05-24 16:45:00,1,2341.990952125631,2338.5575696544965,2348.8577170678996,2338.2579520452678,sl,0.01,-3.8030000803631268,-1.087266015874369,3,ny,2024
4915,2024-05-24 18:45:00,2024-05-24 22:45:00,-1,2334.3444932568946,2338.302490904878,2326.428497960928,2334.1015167487017,timeout,0.01,0.1729765081928963,0.061388744967213936,16,ny,2024
4916,2024-05-27 04:30:00,2024-05-27 05:45:00,1,2339.419415451812,2336.963461424422,2344.331323506591,2344.0588763979927,tp,0.01,4.569460946180861,1.8890666903531173,5,asia,2024
4917,2024-05-27 16:15:00,2024-05-27 16:45:00,1,2350.8009900678994,2347.8704941192045,2356.661981965289,2356.340904991204,tp,0.01,5.469914923304422,1.890435960429031,2,ny,2024
4918,2024-05-27 18:45:00,2024-05-27 19:00:00,-1,2352.1350447217737,2354.773288326016,2346.8585575132897,2355.0241566858626,sl,0.01,-2.959111964088897,-1.0950891568327021,1,ny,2024
4919,2024-05-28 05:00:00,2024-05-28 09:00:00,-1,2353.432960445676,2355.8175106287163,2348.663860079596,2348.9609647648003,tp,0.01,4.401995680875807,1.8754043058864691,16,asia,2024
4920,2024-05-28 11:45:00,2024-05-28 12:15:00,1,2345.2750540387465,2342.654286461063,2350.516589194114,2342.3077747749,sl,0.01,-3.037279263846649,-1.1322176331520692,2,london,2024
4921,2024-05-28 15:30:00,2024-05-28 16:00:00,1,2355.499486861468,2352.4701566706885,2361.5581472430267,2352.198943273146,sl,0.01,-3.3705435883219432,-1.089529163366838,2,ny,2024
4922,2024-05-28 18:15:00,2024-05-28 20:00:00,1,2359.1184584695825,2354.8307317497306,2367.6939119092863,2354.516787354332,sl,0.01,-4.671671115250611,-1.0732193108168904,7,ny,2024
4923,2024-05-29 08:45:00,2024-05-29 09:15:00,-1,2356.548993085294,2358.716589939657,2352.2137993765687,2352.519108118961,tp,0.01,3.959884966333157,1.8591487426373574,2,london,2024
4924,2024-05-29 11:30:00,2024-05-29 14:45:00,-1,2346.176518807086,2348.9979690286855,2340.533618363886,2340.8226003287323,tp,0.01,5.2839184783535345,1.8975767984019416,13,london,2024
4925,2024-05-29 18:00:00,2024-05-29 22:00:00,-1,2340.112152781026,2344.524849847104,2331.2867586488696,2339.2636140336895,timeout,0.01,0.7785387473365335,0.19229481077672958,16,ny,2024
4926,2024-05-30 05:00:00,2024-05-30 05:30:00,-1,2335.8845915421575,2338.4268708816226,2330.8000328632274,2331.1198520091893,tp,0.01,4.694739532968178,1.8741998406716396,2,asia,2024
4927,2024-05-30 08:15:00,2024-05-30 08:30:00,-1,2331.8939608754863,2334.2846279445944,2327.1126267372706,2327.3784566289996,tp,0.01,4.445504246486671,1.8888051393000287,1,london,2024
4928,2024-05-30 12:15:00,2024-05-30 12:30:00,1,2337.2405767733762,2334.0815478542922,2343.5586346115438,2333.8220425164773,sl,0.01,-3.4885342568989652,-1.082147186512689,1,london,2024
4929,2024-05-30 15:30:00,2024-05-30 19:30:00,1,2343.135913343312,2338.576135997169,2352.2554680355984,2346.7787378521207,timeout,0.01,3.5728245088086448,0.7989040324282249,16,ny,2024
4930,2024-05-31 05:30:00,2024-05-31 06:00:00,-1,2343.1081478994397,2345.366743655871,2338.590956386577,2338.890989031393,tp,0.01,4.147158868046681,1.8671596526464875,2,asia,2024
4931,2024-05-31 15:30:00,2024-05-31 16:00:00,1,2352.7253136852687,2349.684365525464,2358.807210004878,2358.507149582402,tp,0.01,5.711835897133078,1.9013266893389122,2,ny,2024
4932,2024-05-31 18:00:00,2024-05-31 22:00:00,-1,2331.46400622234,2337.4210394540823,2319.549939758854,2321.8025858458604,timeout,0.01,9.591420376479327,1.6218510121779424,16,ny,2024
4933,2024-06-03 08:30:00,2024-06-03 08:45:00,-1,2315.2941972445997,2318.1159358839395,2309.65071996592,2318.408288903429,sl,0.01,-3.1840916588292383,-1.103607405524198,1,london,2024
4934,2024-06-03 10:45:00,2024-06-03 14:45:00,1,2326.2500571056403,2322.6728240562643,2333.4045232043923,2329.7213849561217,timeout,0.01,3.4013278504814304,0.9703946605007926,16,london,2024
4935,2024-06-03 17:00:00,2024-06-03 19:30:00,1,2339.7466170188536,2335.246084287545,2348.7476824814717,2348.4051908796896,tp,0.01,8.588573860835986,1.9238997642659064,10,ny,2024
4936,2024-06-04 07:00:00,2024-06-04 09:45:00,1,2347.574397774786,2345.44059336282,2351.842006598719,2345.1085146293635,sl,0.01,-2.5358831454225945,-1.1556275409283976,11,london,2024
4937,2024-06-04 11:45:00,2024-06-04 12:00:00,-1,2333.0043362187184,2335.887971417839,2327.237065820478,2327.5120393923667,tp,0.01,5.422296826351776,1.9046434264733525,1,london,2024
4938,2024-06-04 14:00:00,2024-06-04 15:15:00,-1,2328.049758039077,2331.0849097014566,2321.9794547143174,2331.3706774947946,sl,0.01,-3.3909194557175577,-1.0941527228705066,5,ny,2024
4939,2024-06-04 18:00:00,2024-06-04 22:00:00,1,2327.2428402883174,2321.0147884661133,2339.698943932726,2326.593804345166,timeout,0.01,-0.7190359431513753,-0.10421171205375006,16,ny,2024
4940,2024-06-05 06:00:00,2024-06-05 08:00:00,1,2335.0675285379525,2332.9227503093525,2339.357084995153,2339.0717401911843,tp,0.01,3.934211653231778,1.8669583641967213,8,asia,2024
4941,2024-06-05 10:15:00,2024-06-05 10:30:00,-1,2328.9862508616097,2331.911655510601,2323.135441563627,2332.173919795365,sl,0.01,-3.2576689337550486,-1.0896506009362097,1,london,2024
4942,2024-06-05 15:45:00,2024-06-05 16:45:00,1,2342.514644938753,2339.0959497432013,2349.352035329857,2338.8113626408776,sl,0.01,-3.7732822978753755,-1.0832443625550505,4,ny,2024
4943,2024-06-05 18:45:00,2024-06-05 22:45:00,1,2354.0125384044777,2348.572179456816,2364.8932562998016,2353.73340022265,timeout,0.01,-0.3491381818278751,-0.05130878026859576,16,ny,2024
4944,2024-06-06 04:30:00,2024-06-06 05:45:00,1,2367.4548317930908,2364.1484882034256,2374.067518972421,2373.7401428575513,tp,0.01,6.215311064460528,1.900985452360995,5,asia,2024
4945,2024-06-06 07:45:00,2024-06-06 08:45:00,1,2369.7439195891184,2367.129431134155,2374.9728964990454,2366.787918089232,sl,0.01,-3.026001499886497,-1.1306232751858687,4,london,2024
4946,2024-06-06 15:30:00,2024-06-06 16:15:00,-1,2357.352526162202,2360.5709248492167,2350.915728788173,2360.8713051296854,sl,0.01,-3.588778967483286,-1.0933322157011514,3,ny,2024
4947,2024-06-06 18:15:00,2024-06-06 21:00:00,1,2374.971058534603,2370.0011476420264,2384.9108803197555,2369.6613814209827,sl,0.01,-5.379677113620183,-1.068364650471128,11,ny,2024
4948,2024-06-07 05:30:00,2024-06-07 06:45:00,1,2375.3743890470487,2372.551466017367,2381.0202351064117,2380.6877197601775,tp,0.01,5.2433307131288345,1.8822088513437987,5,asia,2024
4949,2024-06-07 08:45:00,2024-06-07 11:00:00,-1,2375.674448903926,2379.3568195407656,2368.3097076302474,2368.6393769915985,tp,0.01,6.965071912327567,1.910473606851678,9,london,2024
4950,2024-06-07 13:45:00,2024-06-07 14:45:00,-1,2333.360706825144,2338.1358001034937,2323.8105202684446,2338.4778964937273,sl,0.01,-5.187189668583251,-1.0716418235816738,4,ny,2024
4951,2024-06-07 17:15:00,2024-06-07 18:15:00,1,2318.592548418634,2310.2665842212828,2335.2444768133373,2309.9963742108093,sl,0.01,-8.666174207824788,-1.032453900121187,4,ny,2024
4952,2024-06-10 09:45:00,2024-06-10 10:15:00,-1,2290.918745843805,2294.406274679669,2283.943688172077,2294.7064141597275,sl,0.01,-3.857668315922474,-1.0860607880778086,2,london,2024
4953,2024-06-10 12:15:00,2024-06-10 14:45:00,1,2296.5799161170335,2293.552017494078,2302.635713362945,2302.3148591160257,tp,0.01,5.66494299899221,1.8940340193405851,10,london,2024
4954,2024-06-10 17:00:00,2024-06-10 18:30:00,-1,2303.5052571803,2307.2214457060486,2296.0728801288024,2307.5502150508155,sl,0.01,-4.114957870515646,-1.0884695010731877,6,ny,2024
4955,2024-06-11 07:15:00,2024-06-11 08:00:00,-1,2301.918113264406,2304.0898788792947,2297.574582034629,2304.4257779236546,sl,0.01,-2.5776646592483483,-1.1546663424713508,3,london,2024
4956,2024-06-11 12:30:00,2024-06-11 12:45:00,-1,2302.9892323647073,2305.457360896558,2298.052975301006,2305.770761294254,sl,0.01,-2.8515289295467663,-1.1269789614486243,1,london,2024
4957,2024-06-11 15:15:00,2024-06-11 16:15:00,1,2314.899013250753,2312.1172085946614,2320.4626225629363,2311.841939181871,sl,0.01,-3.127074068881775,-1.0989535380162372,4,ny,2024
4958,2024-06-11 19:15:00,2024-06-11 20:00:00,-1,2306.8673165325076,2310.257179758832,2300.0875900798583,2310.5377239366812,sl,0.01,-3.740407404173602,-1.0827597336879395,3,ny,2024
4959,2024-06-12 05:30:00,2024-06-12 06:00:00,-1,2312.1935736288224,2314.684126081041,2307.2124687243845,2314.9754132625976,sl,0.01,-2.8518396337752345,-1.1169568548122861,2,asia,2024
4960,2024-06-12 15:30:00,2024-06-12 16:00:00,1,2329.6807959284997,2325.6714260718268,2337.6995356418456,2337.36040691967,tp,0.01,7.609610991170193,1.9154159545517417,2,ny,2024
4961,2024-06-12 18:00:00,2024-06-12 18:30:00,-1,2325.519532337084,2330.888171548834,2314.782253913583,2331.191579549933,sl,0.01,-5.742047212849066,-1.0565148800528126,2,ny,2024
4962,2024-06-13 07:30:00,2024-06-13 07:45:00,-1,2309.3805195104064,2312.0841940056234,2303.973170519972,2312.3382691899883,sl,0.01,-3.027749679581866,-1.0939740286097097,1,london,2024
4963,2024-06-13 14:30:00,2024-06-13 15:30:00,-1,2306.3704287672344,2309.5869885539532,2299.937309193797,2309.9341575249964,sl,0.01,-3.6337287577619644,-1.1079317637671897,4,ny,2024
4964,2024-06-13 18:00:00,2024-06-13 19:00:00,-1,2309.4435487659853,2316.003007930039,2296.324630437877,2296.5779869555818,tp,0.01,12.795561810403505,1.9613753952318946,4,ny,2024
4965,2024-06-14 06:00:00,2024-06-14 06:15:00,1,2308.2294199220655,2306.340118333475,2312.008023099246,2306.039264052547,sl,0.01,-2.2601558695185484,-1.1592410035247036,1,asia,2024
4966,2024-06-14 08:15:00,2024-06-14 08:30:00,1,2307.347519957208,2305.6033508504106,2310.8358581708035,2310.517782960999,tp,0.01,3.1002630037907513,1.8176351085656937,1,london,2024
4967,2024-06-14 10:30:00,2024-06-14 11:00:00,1,2313.369935180587,2310.823165005122,2318.4634755315174,2318.192983551406,tp,0.01,4.753048370818924,1.8937901885623127,2,london,2024
4968,2024-06-14 13:45:00,2024-06-14 14:00:00,1,2331.007770227209,2327.5557004790944,2337.911909723439,2327.2765624932645,sl,0.01,-3.801207733944757,-1.0808610503835812,1,ny,2024
4969,2024-06-14 17:30:00,2024-06-14 20:15:00,-1,2328.5315443364543,2333.4817155713554,2318.631201866652,2333.7589929295345,sl,0.01,-5.297448593080226,-1.056013690238476,11,ny,2024
4970,2024-06-17 05:30:00,2024-06-17 07:30:00,-1,2322.8932544222907,2325.3715150560474,2317.9367331547774,2325.6921269230857,sl,0.01,-2.868872500794914,-1.1293697130443547,8,asia,2024
4971,2024-06-17 11:00:00,2024-06-17 15:00:00,1,2320.110314568547,2317.2338799453205,2325.8631838150004,2319.0370660780413,timeout,0.01,-1.1432484905056481,-0.3731176373137203,16,london,2024
4972,2024-06-17 17:15:00,2024-06-17 17:45:00,1,2326.4986364595543,2322.682918331865,2334.130072714933,2322.375613774212,sl,0.01,-4.193022685342221,-1.0805364933596573,2,ny,2024
4973,2024-06-17 19:45:00,2024-06-17 20:15:00,1,2317.250867960965,2313.9180511330096,2323.9165016168754,2313.664505719769,sl,0.01,-3.6563622411961845,-1.0760754119800562,2,ny,2024
4974,2024-06-18 05:30:00,2024-06-18 07:30:00,1,2325.261894754985,2323.0768226275513,2329.632039009852,2322.8027154904,sl,0.01,-2.5291792645851454,-1.1254453497026997,8,asia,2024
4975,2024-06-18 12:00:00,2024-06-18 12:30:00,1,2313.8731743036215,2311.554757003423,2318.510008904018,2311.2498702098173,sl,0.01,-2.6933040938041084,-1.1315064348337138,2,london,2024
4976,2024-06-18 14:45:00,2024-06-18 15:30:00,1,2313.6604449538645,2311.1858757786495,2318.6095833042946,2318.2601489413005,tp,0.01,4.529703987435987,1.8587898182463527,3,ny,2024
4977,2024-06-18 18:00:00,2024-06-18 18:30:00,-1,2322.92856706442,2327.6825194622666,2313.420662268726,2327.9811665893303,sl,0.01,-5.12259952491042,-1.062820807208552,2,ny,2024
4978,2024-06-19 11:00:00,2024-06-19 11:30:00,1,2334.9080341370245,2333.1061360970975,2338.511830216878,2332.8084766734382,sl,0.01,-2.1695574635862793,-1.1651921568610837,2,london,2024
4979,2024-06-19 13:30:00,2024-06-19 14:30:00,-1,2328.255541372872,2329.977294627027,2324.8120348645625,2330.2407274816087,sl,0.01,-2.0551861087367977,-1.1530026755844167,4,ny,2024
4980,2024-06-20 04:30:00,2024-06-20 05:30:00,1,2337.7546350995235,2335.1666383927013,2342.9306285131684,2334.883084674994,sl,0.01,-2.941550424529687,-1.1095649453339789,4,asia,2024
4981,2024-06-20 07:30:00,2024-06-20 08:30:00,1,2339.5659655243494,2337.498518194992,2343.700860183065,2343.405812917779,tp,0.01,3.769847393429409,1.8572891018329991,4,london,2024
4982,2024-06-20 10:45:00,2024-06-20 11:30:00,-1,2338.325690605022,2341.0535513578006,2332.8699690994645,2333.2176179565354,tp,0.01,5.038072648486541,1.8725562304759227,3,london,2024
4983,2024-06-20 15:30:00,2024-06-20 15:45:00,-1,2338.208450785721,2341.495707002837,2331.6339383514896,2341.746714297319,sl,0.01,-3.608263511597961,-1.0763576910053474,1,ny,2024
4984,2024-06-20 17:45:00,2024-06-20 18:00:00,1,2364.3473441318533,2358.904146641614,2375.2337391123324,2358.592109006679,sl,0.01,-5.825235125174295,-1.057326164537351,1,ny,2024
4985,2024-06-21 10:45:00,2024-06-21 14:30:00,1,2363.2179653226813,2360.565405268522,2368.523085430999,2368.2197660306083,tp,0.01,4.931800707927032,1.885650317354564,15,london,2024
4986,2024-06-21 18:15:00,2024-06-21 22:15:00,-1,2326.247722803204,2332.2670598152445,2314.2090487791224,2322.449406060904,timeout,0.01,3.7283167422999033,0.6310191196641927,16,ny,2024
4987,2024-06-24 05:30:00,2024-06-24 09:15:00,1,2325.078442240802,2322.403430751194,2330.428465220018,2322.11976068642,sl,0.01,-3.02868155438211,-1.1060444285476971,15,asia,2024
4988,2024-06-24 12:00:00,2024-06-24 12:30:00,-1,2328.395758458621,2331.1692422226633,2322.848790930537,2323.1098629163557,tp,0.01,5.2158955422652795,1.905868572513694,2,london,2024
4989,2024-06-24 14:30:00,2024-06-24 15:00:00,1,2327.9909486388724,2325.4942242604543,2332.9843973957086,2325.160178625748,sl,0.01,-2.9007700131244927,-1.1337935567073079,2,ny,2024
4990,2024-06-24 17:00:00,2024-06-24 21:00:00,1,2329.8705285142332,2326.4909271817783,2336.6297311791436,2333.297413684563,timeout,0.01,3.3568851703295697,1.013990951364744,16,ny,2024
4991,2024-06-25 06:00:00,2024-06-25 06:45:00,1,2328.1881047414386,2326.2218820778494,2332.120550068617,2325.9706884963116,sl,0.01,-2.2874162451269693,-1.1277543923124442,3,asia,2024
4992,2024-06-25 08:45:00,2024-06-25 09:45:00,-1,2324.631394870566,2326.7865806919253,2320.321023227847,2327.0964190994205,sl,0.01,-2.5350242288544176,-1.143764126705195,4,london,2024
4993,2024-06-25 11:45:00,2024-06-25 13:00:00,1,2329.9907589449963,2327.385906775378,2335.2004632842327,2334.8545670672675,tp,0.01,4.793808122271166,1.8672108072004896,5,london,2024
4994,2024-06-25 15:30:00,2024-06-25 17:00:00,-1,2325.896797074568,2328.6994253326125,2320.2915405584786,2320.6229648515755,tp,0.01,5.203832222992496,1.8817451825281635,6,ny,2024
4995,2024-06-25 19:15:00,2024-06-25 23:15:00,-1,2318.42604976301,2322.6027687763526,2310.0726117363247,2318.3834863393463,timeout,0.01,-0.027436576336476726,0.010190636125521435,16,ny,2024
4996,2024-06-26 04:30:00,2024-06-26 05:15:00,-1,2314.2808262040185,2317.3859923519094,2308.0704939082366,2317.670661928087,sl,0.01,-3.459835724068689,-1.0916761173540097,3,asia,2024
4997,2024-06-26 07:30:00,2024-06-26 09:00:00,-1,2316.213049123864,2318.6269017141058,2311.385343943381,2311.649344312279,tp,0.01,4.493704811585012,1.8906311139438665,6,london,2024
4998,2024-06-26 13:15:00,2024-06-26 13:30:00,-1,2308.1044052137295,2311.0705633822354,2302.1720888767177,2311.3652380857598,sl,0.01,-3.330832872030278,-1.099345579967103,1,ny,2024
4999,2024-06-26 15:45:00,2024-06-26 16:15:00,-1,2309.8490652661253,2313.5325120816888,2302.482171634998,2302.748706331814,tp,0.01,7.030358934311317,1.9276398682643052,2,ny,2024
5000,2024-06-26 18:30:00,2024-06-26 22:30:00,-1,2299.132658960182,2303.7621424430718,2289.873691994403,2298.9180907773216,timeout,0.01,0.14456818286060297,0.0463481906034747,16,ny,2024
5001,2024-06-27 07:00:00,2024-06-27 07:15:00,1,2301.1520728386668,2299.798566262048,2303.8590859919045,2299.4774424859006,sl,0.01,-1.744630352766144,-1.2372532071101732,1,london,2024
5002,2024-06-27 09:15:00,2024-06-27 09:30:00,1,2301.8202695031086,2299.8531138090993,2305.7545808911277,2299.5994482695824,sl,0.01,-2.290821233526294,-1.1289504131724244,1,london,2024
5003,2024-06-27 11:30:00,2024-06-27 12:15:00,1,2306.3603799521807,2304.148915904385,2310.7833080477717,2310.5175944172856,tp,0.01,4.087214465104971,1.8798471850576257,3,london,2024
5004,2024-06-27 15:00:00,2024-06-27 15:15:00,1,2319.7195788479216,2317.084979450664,2324.9887776424366,2316.7370448387487,sl,0.01,-3.052534009172923,-1.1320635737931781,1,ny,2024
5005,2024-06-27 17:15:00,2024-06-27 21:15:00,1,2324.838107137091,2320.2315731719004,2334.051175067472,2323.7581126056575,timeout,0.01,-1.1499945314333855,-0.2344484029846356,16,ny,2024
5006,2024-06-28 05:00:00,2024-06-28 08:45:00,1,2321.932511431632,2319.737401997119,2326.3227303006583,2326.021812022372,tp,0.01,4.0193005907400945,1.8629142248878672,15,asia,2024
5007,2024-06-28 13:45:00,2024-06-28 14:45:00,1,2336.0143928143575,2333.726643172786,2340.5898920974996,2333.46047417097,sl,0.01,-2.623918643387533,-1.1163453364737237,4,ny,2024
5008,2024-06-28 17:00:00,2024-06-28 17:15:00,1,2332.793524955477,2328.7972435462534,2340.786087773925,2328.5369270469796,sl,0.01,-4.326597908497497,-1.065139681773407,1,ny,2024
5009,2024-06-28 19:15:00,2024-06-28 19:30:00,1,2331.353509278721,2327.9688472483704,2338.122833339422,2327.6396146834863,sl,0.01,-3.783894595234706,-1.0972719172347947,1,ny,2024
5010,2024-07-01 09:15:00,2024-07-01 10:00:00,1,2327.6265439062727,2325.0037817881293,2332.8720681425593,2324.6812739878155,sl,0.01,-3.0152699184571428,-1.122964945270035,3,london,2024
5011,2024-07-01 12:00:00,2024-07-01 14:00:00,1,2328.4569895179034,2325.807784688289,2333.755399177132,2333.4769241496483,tp,0.01,4.949934631744945,1.8948835422723382,8,london,2024
5012,2024-07-01 18:00:00,2024-07-01 22:00:00,1,2328.5111822030885,2323.642657528934,2338.2482315513985,2329.4503565009436,timeout,0.01,0.869174297855061,0.19290737147555231,16,ny,2024
5013,2024-07-02 06:15:00,2024-07-02 06:45:00,-1,2329.468542770478,2331.2945098501027,2325.8166086112283,2326.0795293576916,tp,0.01,3.319013412786426,1.856010138738678,2,asia,2024
5014,2024-07-02 08:45:00,2024-07-02 09:30:00,1,2330.2825691437483,2328.591304573748,2333.6650982837486,2328.325111504366,sl,0.01,-2.0274576393824826,-1.1573929201284203,3,london,2024
5015,2024-07-02 11:30:00,2024-07-02 11:45:00,-1,2328.3020720080367,2330.7366703189564,2323.432875386197,2331.051715981721,sl,0.01,-2.8196439736842147,-1.1294035493869716,1,london,2024
5016,2024-07-02 14:30:00,2024-07-02 15:15:00,-1,2320.942313850193,2323.524272448096,2315.7783966543866,2323.8494063192506,sl,0.01,-2.9770924690577156,-1.125925284556789,3,ny,2024
5017,2024-07-02 17:30:00,2024-07-02 18:00:00,-1,2323.137400104285,2327.797871473257,2313.8164573663403,2328.058924092199,sl,0.01,-4.991523987914043,-1.056014209352278,2,ny,2024
5018,2024-07-02 20:00:00,2024-07-03 01:00:00,1,2324.959946611041,2321.6205700598957,2331.6386997133304,2330.225811027355,timeout,0.01,5.195864416314343,1.576900459011941,16,ny,2024
