signal_id,direction,entry_bar,exit_bar,entry_price,exit_price,stop_loss,take_profit,confluence_score,exit_reason,bars_held,pnl_price,r_multiple,initial_risk
84a21eb5-85e,SHORT,2020-12-21 17:15:00,2020-12-21 23:00:00,1881.33,1880.9,1891.25,1861.48,38.98669812009,time_expired,23,0.43,0.043,9.92
4fc14c37-2c4,SHORT,2020-12-22 01:00:00,2020-12-22 03:30:00,1877.38,1880.29,1884.42,1863.31,39.13949360608355,score_decayed,10,-2.91,-0.413,7.04
f8ca59b6-47c,LONG,2021-01-04 06:45:00,2021-01-04 08:15:00,1922.84,1933.66,1917.43,1933.66,41.66632079672499,target_reached,6,10.82,2.0,5.41
b12ac79d-775,LONG,2021-01-04 11:45:00,2021-01-04 17:30:00,1933.43,1936.34,1927.65,1945.0,40.09068620934223,time_expired,23,2.91,0.503,5.78
d6cf22d9-42c,LONG,2021-01-04 20:30:00,2021-01-05 01:45:00,1942.35,1934.64,1934.64,1957.78,39.73163315487776,invalidated,21,-7.71,-1.0,7.71
fa64800f-50f,LONG,2021-01-05 13:15:00,2021-01-05 14:30:00,1948.05,1941.61,1941.61,1960.93,41.993366626884416,invalidated,5,-6.44,-1.0,6.44
d06de550-6f0,SHORT,2021-01-06 15:45:00,2021-01-06 16:00:00,1909.73,1901.26,1922.68,1883.83,49.285714285714285,regime_shifted,1,8.47,0.654,12.95
434d0a29-2b9,SHORT,2021-01-06 19:00:00,2021-01-06 19:15:00,1910.14,1913.6,1923.12,1884.18,41.749777594378095,regime_shifted,1,-3.46,-0.267,12.98
dc263d11-ed1,SHORT,2021-01-06 23:15:00,2021-01-06 23:30:00,1922.4,1923.51,1934.15,1898.91,41.51197313089561,regime_shifted,1,-1.11,-0.094,11.75
bb5d8f04-7f3,SHORT,2021-01-07 00:30:00,2021-01-07 03:15:00,1921.89,1918.18,1931.48,1902.71,42.05434862047222,time_expired,11,3.71,0.387,9.59
aabc0ee6-572,SHORT,2021-01-08 19:00:00,2021-01-08 19:15:00,1842.21,1841.89,1856.41,1813.8,45.35999002841306,regime_shifted,1,0.32,0.023,14.2
77370e75-623,SHORT,2021-01-10 23:15:00,2021-01-10 23:30:00,1850.81,1845.51,1864.17,1824.1,45.10989239557417,regime_shifted,1,5.3,0.397,13.36
ddbc1177-549,SHORT,2021-01-11 06:00:00,2021-01-11 06:15:00,1841.89,1845.97,1855.36,1814.96,44.9980370040912,regime_shifted,1,-4.08,-0.303,13.47
298407e8-e7f,LONG,2021-01-12 06:00:00,2021-01-12 08:45:00,1855.98,1855.64,1849.88,1868.19,39.50874436296692,score_decayed,11,-0.34,-0.056,6.1
fe824213-f7c,LONG,2021-01-12 11:00:00,2021-01-12 12:15:00,1860.03,1859.33,1854.0,1872.08,50.7155975912045,score_decayed,5,-0.7,-0.116,6.03
c1cb3c11-249,SHORT,2021-01-12 19:30:00,2021-01-12 23:15:00,1852.56,1855.99,1860.76,1836.16,38.444186907747195,time_expired,15,-3.43,-0.418,8.2
342d817e-455,LONG,2021-01-13 02:00:00,2021-01-13 05:30:00,1860.77,1857.91,1854.92,1872.46,38.87784826611377,score_decayed,14,-2.86,-0.489,5.85
6fd57d2f-341,SHORT,2021-01-13 12:45:00,2021-01-13 13:45:00,1854.58,1857.82,1859.97,1843.8,35.584163294257706,score_decayed,4,-3.24,-0.601,5.39
ddc805f9-9d2,SHORT,2021-01-14 05:30:00,2021-01-14 09:15:00,1844.81,1839.78,1850.79,1832.84,38.96977753529732,time_expired,15,5.03,0.841,5.98
3c66f4fe-a03,SHORT,2021-01-15 16:00:00,2021-01-15 18:45:00,1825.53,1828.32,1834.2,1808.19,40.27058132298308,time_expired,11,-2.79,-0.322,8.67
3993610c-bb1,SHORT,2021-01-18 00:30:00,2021-01-18 00:45:00,1818.91,1821.02,1829.91,1796.92,42.545184464852156,regime_shifted,1,-2.11,-0.192,11.0
7eecd558-0c7,SHORT,2021-01-18 01:45:00,2021-01-18 03:15:00,1825.12,1827.21,1834.79,1805.78,39.96754112335283,score_decayed,6,-2.09,-0.216,9.67
a59326a8-95e,LONG,2021-01-18 23:15:00,2021-01-18 23:45:00,1837.53,1837.18,1832.83,1846.92,41.10616724789659,score_decayed,2,-0.35,-0.074,4.7
0e53c45a-366,LONG,2021-01-20 09:15:00,2021-01-20 10:15:00,1856.28,1852.02,1852.02,1864.8,43.64708261585152,invalidated,4,-4.26,-1.0,4.26
35468c32-23e,LONG,2021-01-20 11:15:00,2021-01-20 12:00:00,1852.53,1848.44,1848.44,1860.71,39.17164031430046,invalidated,3,-4.09,-1.0,4.09
bcb76216-26c,LONG,2021-01-20 20:15:00,2021-01-21 01:00:00,1868.8,1869.26,1861.48,1883.44,41.13092237943869,time_expired,19,0.46,0.063,7.32
0fcfaee6-fa0,LONG,2021-01-21 07:00:00,2021-01-21 07:30:00,1873.1,1868.48,1868.48,1882.34,39.53634655701644,invalidated,2,-4.62,-1.0,4.62
5ac39a81-b18,SHORT,2021-01-22 12:15:00,2021-01-22 15:00:00,1847.27,1852.96,1852.96,1835.89,41.42857142857143,invalidated,11,-5.69,-1.0,5.69
c9759a8b-4c4,SHORT,2021-01-25 09:15:00,2021-01-25 11:00:00,1854.45,1859.07,1859.07,1845.21,38.446472991671,invalidated,7,-4.62,-1.0,4.62
c00f3e09-a03,LONG,2021-01-27 19:30:00,2021-01-27 20:30:00,1845.33,1840.93,1838.22,1859.54,37.08586449862448,score_decayed,4,-4.4,-0.619,7.11
30a6bf50-b79,SHORT,2021-02-02 07:00:00,2021-02-02 09:45:00,1851.09,1850.15,1856.57,1840.13,37.83574121118415,time_expired,11,0.94,0.172,5.48
0f504e82-cb8,SHORT,2021-02-02 13:15:00,2021-02-02 17:00:00,1833.27,1837.44,1840.95,1817.91,55.714285714285715,time_expired,15,-4.17,-0.543,7.68
0b4e01ec-34f,SHORT,2021-02-02 18:00:00,2021-02-02 20:45:00,1833.92,1835.8,1841.73,1818.31,39.640742403735025,time_expired,11,-1.88,-0.241,7.81
1d86d0a1-e01,SHORT,2021-02-04 03:15:00,2021-02-04 07:00:00,1822.35,1823.32,1827.06,1812.93,42.142857142857146,time_expired,15,-0.97,-0.206,4.71
dd603e0d-c2a,SHORT,2021-02-04 13:15:00,2021-02-04 14:00:00,1814.06,1799.84,1821.17,1799.84,55.25901152902096,target_reached,3,14.22,2.0,7.11
413c72d6-eb3,SHORT,2021-02-04 15:00:00,2021-02-04 15:15:00,1793.0,1790.38,1803.65,1771.69,55.794116028180085,regime_shifted,1,2.62,0.246,10.65
f5e514ef-210,SHORT,2021-02-04 16:15:00,2021-02-04 19:00:00,1787.93,1792.1,1798.31,1767.16,43.18826789801097,time_expired,11,-4.17,-0.402,10.38
68276d81-bef,SHORT,2021-02-05 00:00:00,2021-02-05 01:45:00,1795.98,1796.45,1802.43,1783.08,40.51633459016563,score_decayed,7,-0.47,-0.073,6.45
75700dd8-304,LONG,2021-02-08 16:00:00,2021-02-08 19:45:00,1836.17,1832.08,1829.76,1848.99,49.285714285714285,time_expired,15,-4.09,-0.638,6.41
3af37040-167,LONG,2021-02-08 21:45:00,2021-02-09 01:30:00,1830.29,1837.49,1825.47,1839.92,45.19548696079028,time_expired,15,7.2,1.494,4.82
84597271-82d,LONG,2021-02-09 09:15:00,2021-02-09 12:00:00,1845.61,1841.31,1841.31,1854.21,42.142857142857146,invalidated,11,-4.3,-1.0,4.3
a283c336-ab9,SHORT,2021-02-10 00:00:00,2021-02-10 02:00:00,1837.24,1841.13,1841.13,1829.47,39.83818869430294,invalidated,8,-3.89,-1.0,3.89
95bebc6d-ca7,SHORT,2021-02-12 03:30:00,2021-02-12 04:45:00,1821.38,1822.38,1825.33,1813.49,39.82697728071838,score_decayed,5,-1.0,-0.253,3.95
48a1b002-5ca,LONG,2021-02-12 16:15:00,2021-02-12 17:45:00,1827.27,1820.64,1820.64,1840.52,41.74003945410609,invalidated,6,-6.63,-1.0,6.63
14e844e1-46d,SHORT,2021-02-16 17:15:00,2021-02-16 21:00:00,1795.52,1794.27,1806.26,1774.04,41.14129971295014,time_expired,15,1.25,0.116,10.74
dece1f44-a30,SHORT,2021-02-17 01:00:00,2021-02-17 03:45:00,1789.97,1793.33,1796.52,1776.87,62.3504972832171,time_expired,11,-3.36,-0.513,6.55
d3e2076d-057,SHORT,2021-02-17 08:30:00,2021-02-17 12:15:00,1788.86,1790.7,1794.27,1778.04,41.46443611372693,score_decayed,15,-1.84,-0.34,5.41
64d5a9d3-b5b,SHORT,2021-02-17 17:00:00,2021-02-17 19:45:00,1779.37,1771.8,1787.7,1762.71,40.61686530685366,time_expired,11,7.57,0.909,8.33
e90bcea1-5ad,SHORT,2021-02-17 23:45:00,2021-02-18 00:30:00,1778.09,1779.64,1784.49,1765.3,38.80147776430257,score_decayed,3,-1.55,-0.242,6.4
5292dfd1-3d4,LONG,2021-02-22 11:00:00,2021-02-22 14:45:00,1797.72,1804.62,1792.23,1808.7,48.46699556668288,score_decayed,15,6.9,1.257,5.49
2b15dae8-b69,LONG,2021-02-23 02:00:00,2021-02-23 05:30:00,1812.59,1811.67,1807.61,1822.54,54.15592525007798,opposing_signal,14,-0.92,-0.185,4.98
c623262c-e54,SHORT,2021-02-23 06:30:00,2021-02-23 11:15:00,1812.83,1806.78,1817.41,1803.66,43.486008642710985,time_expired,19,6.05,1.321,4.58
f3a33898-2dd,SHORT,2021-02-24 13:45:00,2021-02-24 16:15:00,1790.57,1797.46,1797.46,1776.79,39.12017349036145,invalidated,10,-6.89,-1.0,6.89
10cc2341-2e0,SHORT,2021-02-24 19:00:00,2021-02-24 21:45:00,1797.59,1805.43,1805.43,1781.92,39.12729477849397,invalidated,11,-7.84,-1.0,7.84
525005a9-b62,SHORT,2021-02-25 18:30:00,2021-02-25 18:45:00,1775.16,1778.28,1786.16,1753.15,41.13964813446068,regime_shifted,1,-3.12,-0.284,11.0
0038c3ba-da4,SHORT,2021-02-25 19:45:00,2021-02-26 03:30:00,1773.16,1772.62,1783.27,1752.94,41.14090957743274,time_expired,31,0.54,0.053,10.11
1df05ada-0e0,SHORT,2021-02-26 04:30:00,2021-02-26 05:45:00,1766.48,1760.4,1773.22,1753.0,39.83073422570823,score_decayed,5,6.08,0.902,6.74
cf4de6c0-144,SHORT,2021-02-26 06:45:00,2021-02-26 11:30:00,1762.66,1758.4,1769.88,1748.22,53.56586664142112,time_expired,19,4.26,0.59,7.22
179fa44f-7b4,SHORT,2021-02-26 13:30:00,2021-02-26 14:45:00,1766.1,1749.15,1774.58,1749.15,52.99291557607541,target_reached,5,16.95,1.999,8.48
6f056975-5a9,SHORT,2021-02-26 16:45:00,2021-02-26 17:00:00,1717.94,1723.99,1730.76,1692.31,54.66383541831017,regime_shifted,1,-6.05,-0.472,12.82
74e2bc6d-bdf,SHORT,2021-02-26 18:00:00,2021-02-26 18:15:00,1728.36,1730.06,1739.55,1705.99,42.401726257527784,regime_shifted,1,-1.7,-0.152,11.19
1b9a4685-798,SHORT,2021-03-02 05:15:00,2021-03-02 06:30:00,1712.93,1720.35,1720.35,1698.09,53.264297032365896,invalidated,5,-7.42,-1.0,7.42
facde114-48a,LONG,2021-03-02 18:15:00,2021-03-03 00:00:00,1734.89,1736.64,1726.44,1751.78,40.86479348649472,time_expired,23,1.75,0.207,8.45
c2c9dfca-aba,LONG,2021-03-03 01:00:00,2021-03-03 01:30:00,1735.34,1733.72,1729.2,1747.61,39.190463820111226,score_decayed,2,-1.62,-0.264,6.14
8820e144-6ba,SHORT,2021-03-03 16:15:00,2021-03-03 19:00:00,1722.77,1717.28,1732.74,1702.84,38.77066588646639,time_expired,11,5.49,0.551,9.97
50d710f5-cb0,SHORT,2021-03-03 20:00:00,2021-03-03 23:45:00,1716.14,1710.37,1723.64,1701.13,39.11996117493167,time_expired,15,5.77,0.769,7.5
8e6b5f2d-43d,SHORT,2021-03-05 00:00:00,2021-03-05 00:15:00,1692.39,1692.42,1703.57,1670.02,40.27313009068095,regime_shifted,1,-0.03,-0.003,11.18
1816fc1a-b41,SHORT,2021-03-05 01:15:00,2021-03-05 05:00:00,1690.38,1692.41,1700.56,1670.02,50.65706981289937,time_expired,15,-2.03,-0.199,10.18
2dd0a128-14d,SHORT,2021-03-05 06:00:00,2021-03-05 07:45:00,1698.14,1696.55,1704.53,1685.35,38.90925822840542,score_decayed,7,1.59,0.249,6.39
857853fa-7a0,SHORT,2021-03-08 16:00:00,2021-03-08 20:45:00,1681.64,1680.43,1690.82,1663.28,55.11839696268746,time_expired,19,1.21,0.132,9.18
e5c11b09-1de,SHORT,2021-03-08 23:45:00,2021-03-09 02:30:00,1684.55,1687.53,1690.34,1672.96,39.008997293841425,score_decayed,11,-2.98,-0.515,5.79
dbe06de2-143,LONG,2021-03-09 16:15:00,2021-03-09 20:00:00,1715.39,1716.87,1708.3,1729.57,41.871786316805014,time_expired,15,1.48,0.209,7.09
ffe66bd0-e0d,LONG,2021-03-09 21:00:00,2021-03-09 23:15:00,1716.98,1714.02,1712.38,1726.17,55.84231998468259,score_decayed,9,-2.96,-0.643,4.6
d7f7d856-953,LONG,2021-03-10 19:30:00,2021-03-11 04:15:00,1723.95,1731.28,1718.16,1735.54,37.4115196321092,score_decayed,35,7.33,1.266,5.79
cb9895d6-edb,LONG,2021-03-11 06:30:00,2021-03-11 11:15:00,1733.8,1735.31,1728.88,1743.63,41.42857142857143,time_expired,19,1.51,0.307,4.92
f1d9f749-469,SHORT,2021-03-11 16:15:00,2021-03-11 20:00:00,1723.88,1724.1,1731.92,1707.81,41.45696288420582,time_expired,15,-0.22,-0.027,8.04
cd9e604f-8e6,SHORT,2021-03-12 12:30:00,2021-03-12 15:00:00,1704.38,1704.22,1710.1,1692.95,41.42857142857143,score_decayed,10,0.16,0.028,5.72
db06b3cc-0df,LONG,2021-03-12 19:15:00,2021-03-14 22:00:00,1724.36,1727.16,1717.77,1737.54,35.82861835491695,time_expired,203,2.8,0.425,6.59
a9890c28-4ba,LONG,2021-03-14 23:00:00,2021-03-15 01:45:00,1727.27,1729.47,1722.31,1737.19,49.66259301152218,time_expired,11,2.2,0.444,4.96
9ec652ec-2f6,LONG,2021-03-16 06:00:00,2021-03-16 06:45:00,1735.29,1731.94,1731.94,1741.99,41.96425689718125,invalidated,3,-3.35,-1.0,3.35
43d4232f-e6e,LONG,2021-03-18 00:30:00,2021-03-18 03:15:00,1750.62,1750.45,1744.94,1761.98,50.37430018089947,time_expired,11,-0.17,-0.03,5.68
45171210-2c4,SHORT,2021-03-18 14:15:00,2021-03-18 16:00:00,1724.89,1733.38,1733.38,1707.9,41.18086466387464,invalidated,7,-8.49,-1.0,8.49
a17ab841-755,LONG,2021-03-22 04:45:00,2021-03-22 07:00:00,1742.47,1738.44,1738.44,1750.54,35.793868069447804,invalidated,9,-4.03,-1.0,4.03
a8766792-f65,LONG,2021-03-25 13:45:00,2021-03-25 14:45:00,1738.81,1736.83,1732.85,1750.74,41.60133263151601,score_decayed,4,-1.98,-0.332,5.96
efbab752-9ad,SHORT,2021-03-26 00:30:00,2021-03-26 04:00:00,1727.81,1723.96,1731.67,1720.08,38.51199678490183,score_decayed,14,3.85,0.997,3.86
fb70f45d-d2f,SHORT,2021-03-30 03:30:00,2021-03-30 07:15:00,1707.89,1701.16,1711.86,1699.95,53.98030575063139,time_expired,15,6.73,1.695,3.97
168b56e5-b83,SHORT,2021-03-30 09:15:00,2021-03-30 12:00:00,1698.58,1688.31,1703.72,1688.31,41.41889545436884,target_reached,11,10.27,1.998,5.14
9bf4d867-180,LONG,2021-03-31 10:45:00,2021-03-31 12:15:00,1687.04,1682.9,1682.9,1695.32,41.547948142019294,invalidated,6,-4.14,-1.0,4.14
dec54af0-fad,LONG,2021-03-31 19:00:00,2021-03-31 23:45:00,1708.21,1707.36,1702.15,1720.32,40.88189370742522,time_expired,19,-0.85,-0.14,6.06
6cd694ea-4c2,LONG,2021-04-01 00:45:00,2021-04-01 03:30:00,1706.75,1713.12,1702.89,1714.48,39.18141332021856,time_expired,11,6.37,1.65,3.86
678fd01c-578,LONG,2021-04-01 15:15:00,2021-04-01 17:15:00,1727.75,1727.38,1722.02,1739.21,48.1600133516911,score_decayed,8,-0.37,-0.065,5.73
644449d4-03e,LONG,2021-04-09 01:45:00,2021-04-09 02:45:00,1756.55,1752.54,1751.62,1766.41,52.889863083206095,score_decayed,4,-4.01,-0.813,4.93
feeb9fd1-cf1,SHORT,2021-04-09 07:45:00,2021-04-09 10:30:00,1747.39,1745.45,1750.99,1740.19,41.28307319446563,time_expired,11,1.94,0.539,3.6
c72347b9-608,LONG,2021-04-16 12:45:00,2021-04-16 13:15:00,1780.62,1775.02,1775.02,1791.82,42.142857142857146,invalidated,2,-5.6,-1.0,5.6
d8773d38-6cc,LONG,2021-04-21 19:00:00,2021-04-21 22:45:00,1793.93,1793.93,1788.68,1804.44,39.57024088239635,time_expired,15,0.0,0.0,5.25
77269da0-22c,SHORT,2021-04-23 18:30:00,2021-04-25 22:15:00,1776.86,1775.86,1781.08,1768.43,39.294278791727,time_expired,207,1.0,0.237,4.22
52b6409e-7f6,LONG,2021-04-28 23:00:00,2021-04-29 02:45:00,1783.05,1786.59,1778.99,1791.17,41.42857142857143,time_expired,15,3.54,0.872,4.06
3b344466-810,LONG,2021-04-29 03:45:00,2021-04-29 06:00:00,1784.47,1781.31,1781.31,1790.79,39.15651222939423,invalidated,9,-3.16,-1.0,3.16
9d23e2d6-2f6,SHORT,2021-04-29 20:00:00,2021-04-29 23:45:00,1774.38,1773.07,1778.69,1765.76,38.51740855299685,time_expired,15,1.31,0.304,4.31
d5694ff3-301,LONG,2021-05-03 03:45:00,2021-05-03 07:00:00,1774.75,1780.72,1771.77,1780.72,35.9469815278543,target_reached,13,5.97,2.003,2.98
02f0f376-6ae,LONG,2021-05-03 10:45:00,2021-05-03 13:00:00,1778.04,1787.02,1773.55,1787.02,41.440402826135276,target_reached,9,8.98,2.0,4.49
cd2f2dd0-5dc,LONG,2021-05-03 16:00:00,2021-05-03 19:45:00,1792.77,1791.64,1787.14,1804.03,51.58869023660739,time_expired,15,-1.13,-0.201,5.63
b1c91707-0ae,LONG,2021-05-03 22:45:00,2021-05-04 02:30:00,1791.88,1790.23,1788.41,1798.83,39.67837643360938,score_decayed,15,-1.65,-0.476,3.47
cebd68b2-184,LONG,2021-05-05 13:15:00,2021-05-05 17:00:00,1779.15,1783.93,1773.74,1789.97,38.527342665774185,time_expired,15,4.78,0.884,5.41
d2168d06-847,LONG,2021-05-06 05:45:00,2021-05-06 11:00:00,1792.08,1788.93,1788.93,1798.38,37.14344953774082,invalidated,21,-3.15,-1.0,3.15
c65572d9-9b3,LONG,2021-05-06 15:15:00,2021-05-06 18:00:00,1817.3,1813.66,1810.19,1831.52,53.88538883894902,time_expired,11,-3.64,-0.512,7.11
c02058ae-246,LONG,2021-05-07 00:00:00,2021-05-07 02:45:00,1814.19,1817.69,1809.61,1823.34,41.01181347009189,time_expired,11,3.5,0.764,4.58
